"order_id","customer_id","order_status","order_approved_at","order_delivered_customer_date","product_category_name","customer_city","seller_city","route"
"5290c34bd38a8a095b885f13958db1e1","92af427e290117f39d9ff908566072e0",canceled,"","",,mogi-guacu,,
"01e7cf79ff6fdb0a65634f714c67dd24",aded241eaa68c31246d82eb3198d4ae3,canceled,"2018-02-15 15:10:35","","",lins,limeira,lins-limeira
"05b3514bb9492bc0eb20959fbf445927",f08cbd00eae908d02c0c4984598f1d2e,canceled,"2017-08-03 19:15:23","",bebes,jacarei,armacao dos buzios,jacarei-armacao dos buzios
"0605918e96aec0f42a10810d92b5e864",f97b261874e04437f1bf4586dbfa1f03,canceled,"2017-02-22 10:55:19","",utilidades_domesticas,macae,sao paulo,macae-sao paulo
"0966b61e30c4a07edbd7523f59b3f3e4","2fcc597b8934d99715dbfff7909dd27f",canceled,"2018-05-22 19:17:15","",moveis_decoracao,rio das ostras,sao paulo,rio das ostras-sao paulo
"0966b61e30c4a07edbd7523f59b3f3e4","2fcc597b8934d99715dbfff7909dd27f",canceled,"2018-05-22 19:17:15","",moveis_decoracao,rio das ostras,sao paulo,rio das ostras-sao paulo
"0966b61e30c4a07edbd7523f59b3f3e4","2fcc597b8934d99715dbfff7909dd27f",canceled,"2018-05-22 19:17:15","",moveis_decoracao,rio das ostras,sao paulo,rio das ostras-sao paulo
"0f42926c2892dcd8785fd0c27c5876aa","88d1842f65010040a5a222a756260d64",canceled,"2018-02-24 19:27:16","",esporte_lazer,rio de janeiro,sorocaba,rio de janeiro-sorocaba
"10ade03150da4c3a784807bae033f361",d7886c597dd3eb4baf76f81484a4b7f9,canceled,"2017-09-03 15:10:10","",esporte_lazer,sao paulo,ribeirao pires,sao paulo-ribeirao pires
"1469262ec8414d0e3f821bda79cf14cc",b53f2d80af3f43f230402209960c81e6,canceled,"2018-07-18 03:31:06","",automotivo,contagem,sao paulo,contagem-sao paulo
"16b812958d1a00bb75c3256b05b5a632",eb33bee09a3f5351b344d6c73cd74c52,canceled,"2017-11-21 18:28:23","",eletroportateis,sao paulo,sao paulo,sao paulo-sao paulo
"1db2abc72703311e809fc353b3cc4b65","4b830f8b64b64b4bfc6fb975d86ff181",canceled,"2017-08-04 02:24:05","","",santo andre,pedreira,santo andre-pedreira
"1decf741e38f6bb92236968ffff3b2dc","764aae7da5503356d7ee0f4a4769080c",canceled,"2017-07-21 13:05:19","",eletroportateis,sao paulo,guarulhos,sao paulo-guarulhos
"24c30ddeb5a4b85a61bbb58b9e3d66c9",b73c72519bfcc61f91836d7a67ef40d5,canceled,"2018-08-09 03:35:18","",beleza_saude,itu,itaquaquecetuba,itu-itaquaquecetuba
"2a490849da4cef28b5edaea693b89ac7","8ce7af83ed7e52d2db1fdba28bfb11ed",canceled,"2018-04-24 17:35:59","",brinquedos,sao paulo,sao paulo,sao paulo-sao paulo
"36f66ebfbd144aa6fb39338bd87b0bf9","31d62517aee3298dee0ace2f38dc8bb4",canceled,"2018-02-27 04:31:24","",cama_mesa_banho,sao paulo,belo horizonte,sao paulo-belo horizonte
"38b584be7174802377777bcd60e7a459",bf7aeb48aaf84c74e205482939a1ecc0,canceled,"2017-11-02 23:30:48","",brinquedos,sao paulo,sao bernardo do campo,sao paulo-sao bernardo do campo
"3ac2529f6e36838d812d40688453abff",e27fb9b0ee41169cccf9f0c4b9b7cd6e,canceled,"2018-02-21 05:50:13","",relogios_presentes,sao paulo,sao paulo,sao paulo-sao paulo
"3cd7a167d6f4300d15a7c8816c1b29d5","18f8cccef7493faa881941ce84bae351",canceled,"2017-09-16 16:04:25","",eletroportateis,goiania,sao paulo,goiania-sao paulo
"4b8e7900278770ffef6b0da3d58dff9a","61c764d372cce2bd1346153a1ddef9d7",canceled,"2018-08-13 13:05:18","",automotivo,sumare,alfenas,sumare-alfenas
"4be69a31714c77604076ab0004055c6c","64f5f567fef8b7faab9a3c95e572cf3c",canceled,"2018-01-31 19:49:47","",beleza_saude,rio de janeiro,betim,rio de janeiro-betim
"4fafa25ee16300a26f7ef92f3d15b58b",aa5ca8afef8fe0f0ef822a9da12d2cf1,canceled,"2018-02-10 07:08:42","",moveis_cozinha_area_de_servico_jantar_e_jardim,rio de janeiro,sao jose do rio preto,rio de janeiro-sao jose do rio preto
"5627a31940ca40213ead4a6a71e7b386","48d301b5b8df06178be995e0ae887bbe",canceled,"2018-05-21 15:34:08","",beleza_saude,sao paulo,santo andre,sao paulo-santo andre
"5a8a4dc28b16fb90469ad749f9535773",c0c8b8bb055100a0cc08dcc04d847ac9,canceled,"2018-03-14 03:08:35","",ferramentas_jardim,taboao da serra,sao paulo,taboao da serra-sao paulo
"5a8a4dc28b16fb90469ad749f9535773",c0c8b8bb055100a0cc08dcc04d847ac9,canceled,"2018-03-14 03:08:35","",ferramentas_jardim,taboao da serra,sao paulo,taboao da serra-sao paulo
"5b3367de06e5c2955a98de36a52fbe1a",efccddae70862d3630a35e4c7fc75a02,canceled,"2017-03-07 13:04:43","",consoles_games,catanduva,guariba,catanduva-guariba
"65fc7195f2f70e60bd81a12c69d7389d",f0e3b37d5ca2fc5c28ba3f66c71a3aaf,canceled,"2017-07-26 20:45:57","",instrumentos_musicais,caieiras,sao bernardo do campo,caieiras-sao bernardo do campo
"697495e65867be26f25a3b5df26fcdac",d688c4f6c5a3cbf5d750cfffc6197da9,canceled,"2017-10-21 11:21:20","",brinquedos,piracaia,atibaia,piracaia-atibaia
"697705c05da5ef945de721dd31bf23c6","635104f101d5c2725e94b44eeb8b0327",canceled,"2017-02-03 11:45:09","",cama_mesa_banho,sao paulo,guarulhos,sao paulo-guarulhos
"7106ae47c0242d76f336f5430d3ae0fc","6f37e3eb32985e5f552592b7e7173a33",canceled,"2017-12-13 13:11:58","",brinquedos,sao paulo,sao paulo,sao paulo-sao paulo
"7106ae47c0242d76f336f5430d3ae0fc","6f37e3eb32985e5f552592b7e7173a33",canceled,"2017-12-13 13:11:58","",brinquedos,sao paulo,sao paulo,sao paulo-sao paulo
"770d331c84e5b214bd9dc70a10b829d0","6c57e6119369185e575b36712766b0ef",canceled,"2016-10-07 15:07:10","2016-10-14 15:07:11",perfumaria,rio de janeiro,petropolis,rio de janeiro-petropolis
"7a56ded9b696cca5e892f56f49b1921a",caca87282df2b6fce5e717b93e548b92,canceled,"2018-01-28 21:58:09","",beleza_saude,serrinha,franca,serrinha-franca
"7e30f6ae5435d7c05b487f7b5e1d61ba",c2ca5f569938a5f8a79e1f80f3800e3f,canceled,"2018-02-28 13:35:20","",telefonia,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"808c7c69c2778bdf4689eee0286e2bef",d9335c099e6943d88ac5f8a7cb418b66,canceled,"2018-02-22 08:10:27","",moveis_decoracao,sao paulo,sao paulo,sao paulo-sao paulo
"8652f7789fe1585b439154b7ae0f4285","0f29ccaad86ee7442d59a69cf4166c6b",canceled,"2018-02-20 15:09:18","",esporte_lazer,nhandeara,praia grande,nhandeara-praia grande
"8a9cce19aa49e055f2babb81d5a71c40",f2676ef361959c938b35ecd32321adce,canceled,"2018-02-03 02:52:42","",alimentos,peruibe,santos,peruibe-santos
"8ad1b8de29d062bae836bc7d2cedc391","5c4267131706cf9a809cc1a0aac2e80d",canceled,"2017-05-14 01:10:24","",relogios_presentes,taubate,marapoama,taubate-marapoama
"8f367420ab5fc7305b7383f29ef4ed4e","56be20830570df2c36d2935be6f1e417",canceled,"2018-01-31 20:30:52","",relogios_presentes,sao luis,sao paulo,sao luis-sao paulo
"92a0ba3943ad83671830b1091c606671","867c55ed114e42ec2f42e8f40b114cf4",canceled,"2017-03-24 01:23:01","",utilidades_domesticas,balneario camboriu,campinas,balneario camboriu-campinas
"96ae30a2357a999e6010b2f1401af374","44ea012b92b665f5f4c775f3f0a63d7b",canceled,"2017-07-31 16:50:17","",informatica_acessorios,borborema,sorocaba,borborema-sorocaba
"98464a5096e400810b94bb93f38924c9","24301c6ce48874a51221d4e5584a7885",canceled,"2018-07-12 12:15:29","",cool_stuff,novo hamburgo,sorocaba,novo hamburgo-sorocaba
"9b4fc5c379134e1329bd48641ba285e3",cda60b855f79e10246781d30a9fd7be7,canceled,"2017-07-27 10:10:15","",esporte_lazer,itajai,florianopolis,itajai-florianopolis
"9b4fc5c379134e1329bd48641ba285e3",cda60b855f79e10246781d30a9fd7be7,canceled,"2017-07-27 10:10:15","",esporte_lazer,itajai,florianopolis,itajai-florianopolis
a0f2f8b0523207a13f02225bc812ed23,"616b91d43810a9097e1ab529e809b950",canceled,"2018-07-31 11:30:32","",brinquedos,rio de janeiro,sorocaba,rio de janeiro-sorocaba
a20191650d84d1d59f72139a87207a3b,"94c1a60de2eed5c304c731a6ec674387",canceled,"2018-01-22 17:19:21","",papelaria,boa vista,sao paulo,boa vista-sao paulo
a911878b89655a6ca2a33ed01e1c8d3d,"19f1fc491b7b350f93bb538f0cd48912",canceled,"2018-03-05 09:48:20","",brinquedos,campinas,guarulhos,campinas-guarulhos
b85825cdbdab14cc17f2e159f0fba217,acf49250165ea89cee38b3c29d67e838,canceled,"2018-07-21 23:44:08","",bebes,sao paulo,sao jose do rio preto,sao paulo-sao jose do rio preto
c052b5075e9fd0d83a3d2b183e6e0df1,b1b879ab67e07126ab6615c9df85ca21,canceled,"2017-05-13 20:22:40","",informatica_acessorios,carapicuiba,carapicuiba,carapicuiba-carapicuiba
c08dd05931abd8cb08aad3d31e39bfed,"1ecb47d23dc8203cd101549966ee942b",canceled,"2018-02-22 20:28:50","",telefonia_fixa,itaperuna,uba,itaperuna-uba
c7a5d101d4b6ed70eacc97c78158eadd,"9d109a169b7b88405b214e976c6039e7",canceled,"2018-02-03 02:53:37","",relogios_presentes,paranavai,rio de janeiro,paranavai-rio de janeiro
c7da51b752a41bf0fc419eb6b929b582,e1655c7d605b0ed5ec8fc10043ef3076,canceled,"2018-07-05 16:35:10","",esporte_lazer,guarulhos,santo andre,guarulhos-santo andre
ca7296a83aa279afb28c2388a4f48891,daada56f7d2e74dfd291d652b7e03ac2,canceled,"2018-02-07 10:10:17","",beleza_saude,arealva,santo andre,arealva-santo andre
d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,"2017-05-23 17:25:20","",informatica_acessorios,sao paulo,sao paulo,sao paulo-sao paulo
d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,"2017-05-23 17:25:20","",informatica_acessorios,sao paulo,sao paulo,sao paulo-sao paulo
d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,"2017-05-23 17:25:20","",informatica_acessorios,sao paulo,sao paulo,sao paulo-sao paulo
d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,"2017-05-23 17:25:20","",informatica_acessorios,sao paulo,sao paulo,sao paulo-sao paulo
d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,"2017-05-23 17:25:20","",informatica_acessorios,sao paulo,sao paulo,sao paulo-sao paulo
dce845cf61098865d01085518184dbb9,"1c85b204ba5ddfe3fb06405f81939769",canceled,"2017-07-12 18:25:20","",papelaria,nova iguacu,campo limpo paulista,nova iguacu-campo limpo paulista
e20f1823b7c3cea563148b3d9864132f,"867375159eb6b26b2c4215966b2206a1",canceled,"2017-05-16 22:25:13","",utilidades_domesticas,londrina,belo horizonte,londrina-belo horizonte
ec36a2bdf65bba1742263a91c4f251ae,"6608dac8561577f1f1a18ff05e9d1dc7",canceled,"2017-02-28 22:01:44","",moveis_sala,montes claros,belo horizonte,montes claros-belo horizonte
f63cd97f8f1db2eb266fb3bc2b4a95f3,cfffbb322333151f8df6398a8c3340db,canceled,"2017-06-19 14:23:18","",utilidades_domesticas,sao paulo,sao paulo,sao paulo-sao paulo
f79644ec98219489ae16ee7aabac4ebb,"15d1752086d06a721b7842591ce41eb8",canceled,"2018-05-05 13:50:25","",eletronicos,blumenau,joinville,blumenau-joinville
f7dca277a6bb273200598f0e36319d94,"5c5b874cbcfdabe3f6cd0e3494a0ec34",canceled,"2018-03-29 03:15:23","",moveis_decoracao,sao vicente,arapongas,sao vicente-arapongas
fa4c59a94711decb9c0410a0e7f878bc,"47a175c6a4a97dcd0b9fa05c862fe6c6",canceled,"2018-07-31 22:04:19","",moveis_decoracao,sao paulo,pocos de caldas,sao paulo-pocos de caldas
ecae73914f65a01db35cc609281364ef,d19ac15829280ea8c8f870d7e2d49fb1,unavailable,"2017-05-31 10:03:24","",,rio de janeiro,,
e744792a1abc89d92d36e086697eaf97,b3b41a1b2f4447baf0ff13137fb8d088,unavailable,"2017-03-08 03:30:17","",,canela,,
"261e56a43de07e1b1bc9e8615c8e8aa9",d37b279f2460117555674ab42f173063,unavailable,"2017-08-31 02:45:02","",,sao paulo,,
"2f5124f516a7f5e4095ef4325d67c511","2d2259e2fbd96d9aae631389a1d22cf6",unavailable,"2017-12-21 02:12:11","",,sao paulo,,
a4f71a0d584883f990018a219bb7dfb4,ef21c78da6a79f7c34a9e2ca1c0ae880,unavailable,"2017-11-04 06:10:24","",,guanambi,,
"00a500bc03bc4ec968e574c2553bed4b","3d2f26eab3f79dd1fe9977f615e70c2f",unavailable,"2017-11-25 10:54:38","",,salvador,,
"834550696228970ef03d30419db216e1","3dfd82e8fc35846baa2c0e66da1d9ce1",unavailable,"2017-11-01 00:15:44","",,doutor mauricio cardoso,,
"3a3cddda5a7c27851bd96c3313412840","0b0d6095c5555fe083844281f6b093bb",canceled,"","",,santos,,
"80fd1b0b81771253d43532f41d575d39",d981162ce1ef6f63978f2240a8d2b545,canceled,"","",,lencois paulista,,
"9f3458f0433d4cfa472f4682654b8d49","99ebfafde8b9e58fd12db9d5cc83132f",unavailable,"2017-07-18 23:50:17","",,pinhais,,
"1e9cdb2ee26ee17ecb5f050a180cf8ff",c438793f5bfa6de0ee35371740b40bb5,unavailable,"2017-05-29 19:30:19","",,barueri,,
adba6d04acdb64b6df4751a0e639dfd9,aae8a8be7d213183eead54d3fb27b04b,unavailable,"2017-06-20 18:05:11","",,rio de janeiro,,
"30cdf125a8d4f89d00dee4b9af9194ee","91923b65b54ca037b3bb73ea40de36dd",unavailable,"2017-12-08 15:52:48","",,sao goncalo do sapucai,,
"9a8fb2a3a77dab1c301506cd5af2e845",bfdbe6cffc004496c3db4b194181d3d5,unavailable,"2017-07-26 08:50:16","",,guarulhos,,
"383bb8b07361166ea86f3f4b51e96ff7","980dbc98d42220a8cbeb85142b6f6ee1",canceled,"2018-03-15 10:29:39","",,porto alegre,,
"36cde427894b4797db8316e92b8e58f2","8ad31d01d748351b17d65242d9222b31",unavailable,"2017-03-23 22:05:36","",,sao paulo,,
"670e3b20191d3198a76069c8f9b12355",f76bd438480c183ffb510bad040f3bd9,canceled,"","",,cangucu,,
"629a524cbbd0a42a04f87ad39648d4ca","113ccf9504bda6180e498d862b8e9815",unavailable,"2018-07-13 20:25:14","",,sao bernardo do campo,,
ef3b75eae01e343f3d7c05e88a9cc496,d4b09113e561e6fc7d4f3de3c93ac50b,unavailable,"2017-12-03 16:55:24","",,barra mansa,,
"4a6c07557205c5dbdeae7e289af5c1c6","09a4411bb14055b9d846fac02dd79782",canceled,"","",,porto ferreira,,
df8c077268f7f3baaac0892eb3143642,"5bfe800011656c0afb81db64519982db",unavailable,"2017-02-01 00:30:55","",,aracatuba,,
"8347204e1ae41b2ad30899fa41a0a889","67e68659e454ee97821ddb96f4b91c11",unavailable,"2017-03-04 01:33:07","",,contagem,,
e3911e9d71dfe83390a806612556c49b,"35097ec0bdc9c57a7be632bf203c3c0c",unavailable,"2017-11-15 02:55:49","",,belo horizonte,,
"5bd5f0a2e24b51f1d1d6e855f9f03e3d","41adeff6ad4868b175f8bc77e2f9d29e",unavailable,"2017-09-05 12:04:11","",,braganca paulista,,
cfbf015b7e4efd77c1a2ee7e337aea60,edcf7a40177860129f595fbc4d202a91,unavailable,"2017-11-08 03:46:22","",,mangaratiba,,
f87f3a5e91df877dc36b65fb69ff2465,c13b88bfce55305a9240404088bd6a46,unavailable,"2018-07-30 22:24:21","",,campinas,,
b91dd40b68675f4dc29339562895ca26,"65d0d3b9b3fa9f109802465c10bdff6a",unavailable,"2018-02-24 16:35:26","",,rio de janeiro,,
bf3c691a76e2c8733340a8f7e251a0f1,dbc9104a798de0ff6af4de6a32c92f70,unavailable,"2018-01-16 04:31:05","",,ouro preto,,
b3154d5a5a7c0b01993f0768a1fd4b8a,"98889ba02d74de3748870fc81ad0a122",unavailable,"2017-07-05 23:35:15","",,sapiranga,,
"8cacf6d8c088e18ca96ee6d5a138461b","5885d2cdadfe2bfd47d3b8221e0685eb",canceled,"","",,alegrete,,
"569d43a54c364df5b367ab33e96eacf0",de67b8bed7fa293d54466d66bdaadc62,unavailable,"2017-10-31 09:06:23","",,sao bernardo do campo,,
b44b36e6b69be34f58753d3b56d24001,a6c9cacb399083fbf6497249c9d3a140,canceled,"","",,rio de janeiro,,
af6a9f579c74afeefcd5f32733c11a32,"8d8784f0134f4d714e28bc36cb5a5101",unavailable,"2018-03-23 16:55:56","",,sao paulo,,
"6c16d886be4fe03174a289a4ca70a775","780b36c3e066c0251df695c5ce83994e",canceled,"2018-06-05 15:31:39","",,sao paulo,,
dd6eb2d6d50c1539804511adb0e4fa41,ad8939b7dfebf1e59e4145ed73bb0e33,unavailable,"2017-08-13 23:44:01","",,sao jose do rio preto,,
"16b8c07980cc1e47a31ebb35d9222807",d4c730f60fa6479e35ab867cdd3c8a9b,unavailable,"2017-05-31 13:30:16","",,sao paulo,,
"1768e7971ac449abce2917f608c8a69f","989b74c3570c64316628830fe692dc3a",unavailable,"2017-03-15 13:20:25","",,sao jose dos campos,,
"51375acfdef4d742df94640aa60d385b","7ce1d85a1d02f0b8e37e552259c8fb79",unavailable,"2017-10-06 19:49:25","",,redencao,,
c037dd9db2ac27aa44381219612e91ba,a8912cdd90d62f02de79c5c33bdb0718,canceled,"","",,brasilia,,
"236e6ec6171c1870d4bcf4ccfad87f49","0fa12cb295663a40f53876e73aa7c460",canceled,"","",,sao paulo,,
"85a22eb264ad44ff56c4955a66876fed",df45454de710054424258d3bc3f2ff63,unavailable,"2017-11-20 16:26:41","",,rio de janeiro,,
a2621d414c9c28d85816bbc9f2e8980d,"8a7ea5641aa689d62643a0519501dc39",unavailable,"2017-09-22 15:50:15","",,manhuacu,,
"3f6509ff22303ff04b9bf1b2c8bf69c6","496a97eab481772b61371ad4f2d392c0",canceled,"","",,sao paulo,,
"6d9bd9b4caa7d961a6d31427ad0e557e","9e20ebbaa01f591ef3b9bc4018100d70",unavailable,"2017-11-24 21:12:54","",,teixeira soares,,
"115b01b1f77f0e02812425b6f5cd8f2f","3a33c0707eef44f18059500427d00c67",unavailable,"2018-01-19 00:36:45","",,sao paulo,,
ec60e48662eb9eaf9ae685a3afa56518,"4933b985cf353d4c50490efd77de63c8",unavailable,"2018-02-21 12:05:38","",,sao roque,,
"4ce5e2d15628c2277ca6ed81ee60f9de",fa8edf721f4091b4851977b761d62c1e,unavailable,"2017-07-10 00:30:12","",,praia grande,,
"7622da48f027d5659a0d7b0a43597354",b73059b796c2abebd783eb6af533b1a2,unavailable,"2017-07-09 14:43:05","",,praia grande,,
ba2821b49c92e278db491d3e19fa0556,"159ca8ee3ba03b17c749a3bc8e099e87",canceled,"","",,osasco,,
"2b25bdbc985fdd953cced7c3fdf0a2fe",fc97d833da914adb3fc0e265d67afb35,unavailable,"2017-11-18 22:35:25","",,natal,,
"79563470c891926bb9507d1ad1ff661d","27fc1e85ea154f4ad91805cf8ce1fb55",unavailable,"2017-07-05 17:39:16","",,volta redonda,,
b2f39212b22fb44dc0d57cdd6d1790dc,f5c0653d98714d68d23408677cceb628,unavailable,"2017-05-14 21:32:09","",,bauru,,
"47282cfe5747c1c19920f090e491d285","3483b2a9e678865616e7d1b69b28dd4c",canceled,"","",,campinas,,
"91427fef1ca1431d3d86d7bcd0b51ebc","7c76a5b5aa012d92c8ae66e6f6311db4",unavailable,"2017-10-02 11:49:08","",,sao paulo,,
aed488062a3d349252ffe2961e214551,"4479ae32bee6820fdc3d2129c2fb5d10",canceled,"","",,rio de janeiro,,
"9380c59012c11f49c549ef8dffef1367","07838708499d3eb9da748cb10b8ddf0a",canceled,"","",,porto alegre,,
"2c9c2c96702997c879d75f927b76165e","20e569f30c28c88ac2731a006e5bb3d8",unavailable,"2017-09-24 10:55:08","",,ataleia,,
"453d6f15ae1c7406d6ec6a5ee3909b82",d6e0e90d298a127a8f1c6793bc8df207,unavailable,"2018-02-09 17:49:30","",,rio de janeiro,,
"11c71300049cd2c9896b0be33f04d574","12b6d8d5e5a754c23495e232fc4c2a86",unavailable,"2017-06-15 10:15:19","",,sao paulo,,
"75020ffff57f14ba95e2562980ae510f","8626b742980d50fcc8d6e699cc7720fd",unavailable,"2017-09-19 17:55:16","",,sao paulo,,
"5517dcebf1ab177978bae7e7c66de1b6",c4811776ff3a2c1e027f19ee2860627b,canceled,"","",,sao paulo,,
"33e13c48e5883f2a3ae2269bf57650c7",cef54c3ad569af033c4ecdaa69c9e140,unavailable,"2017-12-22 12:52:28","",,goiana,,
"3bb3f7783f2e72ad6c1baacfdc807994","363491bac85cfd440eacdf521ac9bb2b",unavailable,"2017-11-30 16:58:24","",,sao paulo,,
"947e9c6bfd83a06953c420ef92d3da6e","2737211835d5ea370af15ee145f7840c",canceled,"","",,sao paulo,,
ddaec6fff982b13e7e048b627a11d6da,"68f4ad79cc0c2ad06e19088f5c00e9fa",canceled,"","",,sao paulo,,
fc55691eabf7bd6d38e8d49b4cdd8629,"03a7ec15e921e602f51a834e5be50b4f",unavailable,"2017-06-07 13:35:13","",,carlos barbosa,,
f2a335c81aebf64a9a4309436e7af4a8,cca8b12b9e669afd8a28ff57fd5c5e75,unavailable,"2017-06-05 17:30:06","",,contagem,,
"4a42846a6eed9d15714fe30181399f2a","85a7452fba73610a36dfad568e8ee016",unavailable,"2017-02-17 14:05:18","",,rio de janeiro,,
"998b90bcfc77ff711912c1c14dcff885","0b1899150b4ee7ae778d02ecb621324f",canceled,"","",,indaiatuba,,
a0c1b0545665f839199e53177bc639f7,"866945c325644a98b1356b2b50663c05",unavailable,"2017-11-24 00:09:29","",,curitiba,,
e731304a0fda25d2138155bbfe558bd7,"06b1a1aa298eda35cabb263be4848848",unavailable,"2017-11-28 19:11:32","",,piraju,,
"453cabc3a3d6d0d80bd08d9eefb6a607",c824fb40eed7462282da8b5511d4d6cb,unavailable,"2017-12-06 19:57:23","",,arapongas,,
ebcb685bc1704615fc22e5a0b73f2dc7,a4747f37f033452617ad330896f582c6,unavailable,"2017-05-26 02:35:26","",,sao paulo,,
f889a5a0b44adc29c5465b99395ac3c1,b78ba44ee52b74b9dbe30c8a533d23df,unavailable,"2017-07-07 21:30:11","",,timburi,,
"2636a02ee7de9590df86a4c24b739c49","1fd1e40209824b4d0782d64047b915fb",unavailable,"2017-06-30 09:23:08","",,sao gabriel da palha,,
afed0d88ec7753e7be8744bb66e860d1,b1253701171dfb298f52a221f824e45b,canceled,"","",,santos,,
"12e5a909c18964acada1ce9a760d9afe",bb70ba0acc9ac14d6ba0356f598f4bb0,unavailable,"2017-03-24 15:05:33","",,sao paulo,,
cbce204b327a87445b6e6c28e0c5bfb3,f4c160bdd6f4515d604bfe77dfdefb04,unavailable,"2017-09-26 03:56:28","",,sao paulo,,
dd38e535112fb5094b53b1997c4eda52,"806f601fd9936f4d97179a15b3b4c3ad",canceled,"","",,piracicaba,,
"2b68bb35779189904b0cd730eaba3d1d","0d6dfc6e464d9f10db213e8b1898e4b1",canceled,"2018-05-08 10:31:31","",,ponte nova,,
dc5287133fa7ba014e8083e381bf8270,"4516041f4a9ae2a667008481d466cbe6",unavailable,"2017-11-14 04:15:29","",,sao paulo,,
"7a9d4c7f9b068337875b95465330f2fc","7f71ae48074c0cfec9195f88fcbfac55",canceled,"","",,sao paulo,,
a3b14686446d3401d67a3421891c34a3,"756a1ff94dada665c9df2c5800d359d1",unavailable,"2018-02-09 14:15:43","",,cachoeiro de itapemirim,,
fc20b8e282da6f3fbcdd3a3cedecb723,"58acc4e2788bf6fc445fddcce9c1db03",unavailable,"2017-03-02 08:10:15","",,mafra,,
"0b16257b1b7ee0922ea03954f2cae85a",b0344db4bb1741ab32ee52ef092b2572,canceled,"2018-08-07 18:44:50","",brinquedos,rio de janeiro,sorocaba,rio de janeiro-sorocaba
"0c2bc0e5935dcca29a9e0cc2e5236a13",b6615ef3680b677d2459723631d7cd3c,canceled,"2017-11-09 12:31:22","",instrumentos_musicais,belo horizonte,sao bernardo do campo,belo horizonte-sao bernardo do campo
"0d5a676d302e3fd20182bd158cde4371",c2640db8a9066c36b353784500821c57,canceled,"2017-12-01 11:32:19","",esporte_lazer,guarulhos,sorocaba,guarulhos-sorocaba
"1118f05e23d1a8082fa47f8a377de658","8292e9df852ab7fce9e1bafc08870878",canceled,"2018-08-07 15:15:29","",brinquedos,itaguai,sorocaba,itaguai-sorocaba
"1118f05e23d1a8082fa47f8a377de658","8292e9df852ab7fce9e1bafc08870878",canceled,"2018-08-07 15:15:29","",brinquedos,itaguai,sorocaba,itaguai-sorocaba
"13bdf405f961a6deec817d817f5c6624",b279a1d441c73c1974d7a63618855aa0,canceled,"2017-03-16 02:30:51","",utilidades_domesticas,rio de janeiro,jacutinga,rio de janeiro-jacutinga
"20e87d0bc3b241dd3b4d34a6446d013e",f6c05e803aa36fe851a6f81cf3128188,canceled,"2018-07-05 17:12:19","",perfumaria,governador valadares,congonhal,governador valadares-congonhal
"298787a86f7ed145b210dfa7262fca2f","31123765b50eb700025d04ff6a1b679a",canceled,"2018-08-02 22:24:17","",ferramentas_jardim,monte mor,campinas,monte mor-campinas
"2fd1c83dd4714cf3cf796fffb6c8de62","7f51c513004ef3f35e834c142f286778",unavailable,"2016-10-06 15:55:40","",bebes,belo horizonte,campinas,belo horizonte-campinas
"2fd1c83dd4714cf3cf796fffb6c8de62","7f51c513004ef3f35e834c142f286778",unavailable,"2016-10-06 15:55:40","",bebes,belo horizonte,serra,belo horizonte-serra
"3656e5952194117e323c383e559941a3","881c33e67e834bcd0e7229a37c674c13",canceled,"2017-09-19 03:37:51","",moveis_decoracao,belo horizonte,ibitinga,belo horizonte-ibitinga
"375f80ffc05feb35ce2680f1fa490575","8f6e5911262a8742393596bee2c09eac",canceled,"2017-06-13 21:22:35","",brinquedos,rio de janeiro,boituva,rio de janeiro-boituva
"37ce40447807e0d3e58cc474ce549881","72d1b8564e088b8bb0a080d3ff03de1a",canceled,"2018-01-27 11:34:30","",papelaria,itaberaba,belo horizonte,itaberaba-belo horizonte
